lat,lon,support_density_raw,support_density_display_normalized
34.058546490362005,35.25246205776319,182.0,0.27156582498752563
34.058546490362005,35.25546205776319,507.0,0.4091190894472875
34.058546490362005,35.25846205776319,650.0,0.45186832888735756
34.058546490362005,35.26146205776319,663.0,0.45546181423027493
34.058546490362005,35.26446205776319,455.0,0.39178799015711807
34.058546490362005,35.26746205776319,78.0,0.19350152917320482
34.061546490362005,35.24946205776319,221.0,0.2934968671406712
34.061546490362005,35.25246205776319,806.0,0.4924709043816428
34.061546490362005,35.25546205776319,1274.0,0.5914449549102984
34.061546490362005,35.25846205776319,1586.0,0.6456064097996628
34.061546490362005,35.26146205776319,1703.0,0.6642513099632877
34.061546490362005,35.26446205776319,1547.0,0.6392087125112367
34.061546490362005,35.26746205776319,949.0,0.5257182400484397
34.061546490362005,35.27046205776319,130.0,0.23736894595042213
34.061546490362005,35.27346205776319,6.035307213397551,0.06952264924392064
34.064546490362005,35.24946205776319,585.0,0.43322040776703746
34.064546490362005,35.25246205776319,1469.0,0.6261166871553775
34.064546490362005,35.25546205776319,2119.0,0.7249347912992167
34.064546490362005,35.25846205776319,2587.0,0.785172593024254
34.064546490362005,35.26146205776319,2899.0,0.8217616060606946
34.064546490362005,35.26446205776319,2860.0,0.817321594552832
34.064546490362005,35.26746205776319,2431.0,0.7658796742622063
34.064546490362005,35.27046205776319,1079.0,0.553420367275133
34.064546490362005,35.27346205776319,226.53311035702393,0.29641435730488064
34.064546490362005,35.27646205776319,9.102476533852077,0.08194272222130838
34.067546490362005,35.24646205776319,3.018002443541139,0.0526907517992411
34.067546490362005,35.24946205776319,897.0,0.5140004954114431
34.067546490362005,35.25246205776319,2145.0,0.7284797416992859
34.067546490362005,35.25546205776319,2977.0,0.8305352968502568
34.067546490362005,35.25846205776319,3328.0,0.8684001452303401
34.067546490362005,35.26146205776319,3471.0,0.883137661782943
34.067546490362005,35.26446205776319,3640.0,0.9000924396021521
34.067546490362005,35.26746205776319,3640.0,0.9000924396021521
34.067546490362005,35.27046205776319,2301.0,0.7492266344666605
34.067546490362005,35.27346205776319,958.749127409401,0.527871911006764
34.067546490362005,35.27646205776319,224.40404391159154,0.2952968620141235
34.067546490362005,35.27946205776319,17.202140712000308,0.10570111260621734
34.070546490362005,35.24646205776319,3.018002443541139,0.0526907517992411
34.070546490362005,35.24946205776319,845.0,0.5018676981274561
34.070546490362005,35.25246205776319,2548.0,0.7804162967908564
34.070546490362005,35.25546205776319,3224.0,0.8574416464327816
34.070546490362005,35.25846205776319,3523.0,0.8884062754868902
34.070546490362005,35.26146205776319,3926.0,0.9277408472909051
34.070546490362005,35.26446205776319,4212.0,0.9542054777785088
34.070546490362005,35.26746205776319,4238.0,0.9565571919138135
34.070546490362005,35.27046205776319,3224.0,0.8574416464327816
34.070546490362005,35.27346205776319,2160.4606103798224,0.7305754957229766
34.070546490362005,35.27646205776319,836.5360053919344,0.49985082776059186
34.070546490362005,35.27946205776319,205.33648217274123,0.28499222194310975
34.070546490362005,35.28246205776319,18.189084909458533,0.10808636224987259
34.073546490362006,35.24646205776319,3.018002443541139,0.0526907517992411
34.073546490362006,35.24946205776319,455.0,0.39178799015711807
34.073546490362006,35.25246205776319,1911.0,0.6955860044480533
34.073546490362006,35.25546205776319,3172.0,0.8518827649763421
34.073546490362006,35.25846205776319,3887.0,0.9240434153132027
34.073546490362006,35.26146205776319,4472.0,0.9773436110855133
34.073546490362006,35.26446205776319,4719.0,0.9985884793088503
34.073546490362006,35.26746205776319,4589.0,0.9874924490600837
34.073546490362006,35.27046205776319,3896.4497602243437,0.9249413446576287
34.073546490362006,35.27346205776319,3261.14209504659,0.861379336477447
34.073546490362006,35.27646205776319,1744.5726445687208,0.670690544596923
34.073546490362006,35.27946205776319,624.5182412575123,0.44469742179583255
34.073546490362006,35.28246205776319,147.54868812045123,0.24970124133340757
34.073546490362006,35.28546205776319,18.270362479410146,0.10827929659969987
34.073546490362006,35.28846205776319,3.056434667943169,0.05295812583297968
34.076546490362006,35.24946205776319,52.0,0.16453106081070776
34.076546490362006,35.25246205776319,910.0,0.5169673523581301
34.076546490362006,35.25546205776319,1885.0,0.6917849382365641
34.076546490362006,35.25846205776319,3497.0,0.8857778444729131
34.076546490362006,35.26146205776319,4368.0,0.9681878142446574
34.076546490362006,35.26446205776319,4641.0,0.9919532113186983
34.076546490362006,35.26746205776319,4563.0,0.9852506904265173
34.076546490362006,35.27046205776319,4440.478411839833,0.9745821786971838
34.076546490362006,35.27346205776319,3810.210556916975,0.9166977191152795
34.076546490362006,35.27646205776319,2492.2488541135617,0.7735406167025826
34.076546490362006,35.27946205776319,1290.9730776140661,0.5945842959853971
34.076546490362006,35.28246205776319,398.3818144775354,0.37150645361274176
34.076546490362006,35.28546205776319,116.76113500250493,0.22738713176450234
34.076546490362006,35.28846205776319,21.387503045754098,0.11532158270256253
34.076546490362006,35.29146205776319,3.056434667943169,0.05295812583297968
34.079546490362006,35.24946205776319,12.064811214304143,0.09171804153337448
34.079546490362006,35.25246205776319,261.65248944376265,0.31400496043192966
34.079546490362006,35.25546205776319,1200.312507325168,0.5775163619201449
34.079546490362006,35.25846205776319,2404.2014166034196,0.7624913124456683
34.079546490362006,35.26146205776319,3822.0,0.917831235492116
34.079546490362006,35.26446205776319,4316.424598907747,0.963598741049313
34.079546490362006,35.26746205776319,4735.69363676619,1.0
34.079546490362006,35.27046205776319,4687.651373131963,0.9959296967923845
34.079546490362006,35.27346205776319,4165.284121608491,0.9499580179299737
34.079546490362006,35.27646205776319,3331.951651609719,0.8688124521053752
34.079546490362006,35.27946205776319,2079.7474286872443,0.7195331357971179
34.079546490362006,35.28246205776319,892.856325171084,0.5130494096362637
34.079546490362006,35.28546205776319,287.29343031512724,0.32596940392194684
34.079546490362006,35.28846205776319,70.21949435931025,0.185536619529914
34.079546490362006,35.29146205776319,15.271371571733805,0.10078543579909564
34.082546490362006,35.24946205776319,3.0327406925983196,0.05279352635838438
34.082546490362006,35.25246205776319,89.96961594224892,0.2048730849354105
34.082546490362006,35.25546205776319,618.6216709170731,0.4430131445167977
34.082546490362006,35.25846205776319,1620.600535882608,0.6512038382210197
34.082546490362006,35.26146205776319,2765.254632608906,0.8063816042742324
34.082546490362006,35.26446205776319,4030.9277453058303,0.9375804989890145
34.082546490362006,35.26746205776319,4518.693812306771,0.9814128185466451
34.082546490362006,35.27046205776319,4549.0972467286865,0.9840488286625048
34.082546490362006,35.27346205776319,4478.786046829893,0.9779365701816954
34.082546490362006,35.27646205776319,3850.686248118756,0.9205805904109418
34.082546490362006,35.27946205776319,2742.15007882024,0.8036797920486337
34.082546490362006,35.28246205776319,1503.3544306931976,0.6319331134813081
34.082546490362006,35.28546205776319,579.7073559119119,0.4316483497012886
34.082546490362006,35.28846205776319,166.2424071153016,0.2619046974164757
34.082546490362006,35.29146205776319,56.96949937280621,0.1706489111663933
34.082546490362006,35.29446205776319,12.231555859917897,0.092222999135446
34.085546490362006,35.24946205776319,3.045901821475203,0.05288505016077955
34.085546490362006,35.25246205776319,40.659102871491214,0.14911099805396283
34.085546490362006,35.25546205776319,316.13789507884115,0.3386859519422096
34.085546490362006,35.25846205776319,1030.098692431929,0.5432479482255175
34.085546490362006,35.26146205776319,2126.6833468705454,0.7259850750746623
34.085546490362006,35.26446205776319,3300.164558703872,0.8654874978082017
34.085546490362006,35.26746205776319,4191.18395754001,0.9523163696444781
34.085546490362006,35.27046205776319,4675.408702863451,0.9948884584916784
34.085546490362006,35.27346205776319,4643.770595077487,0.992190040332698
34.085546490362006,35.27646205776319,4091.150584354889,0.9431586374564193
34.085546490362006,35.27946205776319,3327.0072908549832,0.868296521922416
34.085546490362006,35.28246205776319,2258.326320019034,0.7436374257637114
34.085546490362006,35.28546205776319,1006.33378798442,0.538199614275008
34.085546490362006,35.28846205776319,370.2818447502525,0.3607941837955072
34.085546490362006,35.29146205776319,121.98100120714113,0.23140004434215414
34.085546490362006,35.29446205776319,32.612085892059966,0.13652053808775444
34.085546490362006,35.29746205776319,6.110799247677049,0.06986919941041428
34.088546490362006,35.25246205776319,20.324323283638005,0.11299337950078363
